125.1583333,4.075,600
125.1666667,4.075,600
125.175,4.075,600
125.1833333,4.075,600
125.1916667,4.075,600
125.2,4.075,600
125.2083333,4.075,600
125.2166667,4.075,600
125.225,4.075,600
125.2333333,4.075,600
125.2416667,4.075,600
125.25,4.075,600
125.2583333,4.075,600
125.2666667,4.075,600
125.275,4.075,600
125.2833333,4.075,600
125.2916667,4.075,600
125.3,4.075,600
125.3083333,4.075,600
125.3166667,4.075,600
125.325,4.075,600
125.3333333,4.075,600
125.3416667,4.075,600
125.35,4.075,600
125.3583333,4.075,600
125.3666667,4.075,600
125.375,4.075,600
125.3833333,4.075,600
125.3916667,4.075,600
125.4,4.075,600
125.4083333,4.075,600
125.4166667,4.075,600
125.425,4.075,600
125.4333333,4.075,600
125.4416667,4.075,600
125.45,4.075,600
125.4583333,4.075,600
125.4666667,4.075,600
125.475,4.075,600
125.4833333,4.075,600
125.4916667,4.075,600
125.5,4.075,600
125.5083333,4.075,600
125.5166667,4.075,600
125.525,4.075,600
125.5333333,4.075,600
125.5416667,4.075,600
125.55,4.075,600
125.5583333,4.075,600
125.5666667,4.075,600
125.575,4.075,600
125.5833333,4.075,600
125.5916667,4.075,600
125.6,4.075,600
125.6083333,4.075,600
125.6166667,4.075,600
125.625,4.075,600
125.6333333,4.075,600
125.6416667,4.075,600
125.65,4.075,600
125.6583333,4.075,600
125.6666667,4.075,600
125.675,4.075,600
125.6833333,4.075,600
125.6916667,4.075,600
125.7,4.075,600
125.7083333,4.075,600
125.7166667,4.075,600
125.725,4.075,600
125.7333333,4.075,600
125.7416667,4.075,600
125.75,4.075,600
125.7583333,4.075,600
125.7666667,4.075,600
125.775,4.075,600
125.7833333,4.075,600
125.7916667,4.075,600
125.8,4.075,600
125.8083333,4.075,600
125.8166667,4.075,600
125.825,4.075,600
125.8333333,4.075,600
125.8416667,4.075,600
125.85,4.075,600
125.8583333,4.075,600
125.8666667,4.075,600
125.875,4.075,600
125.8833333,4.075,600
125.8916667,4.075,600
125.9,4.075,600
125.9083333,4.075,600
125.9166667,4.075,600
125.925,4.075,600
125.9333333,4.075,600
125.9416667,4.075,600
125.95,4.075,600
125.9583333,4.075,600
125.9666667,4.075,600
125.975,4.075,600
125.9833333,4.075,600
125.9916667,4.075,600
126,4.075,600
126.0083333,4.075,600
126.0166667,4.075,600
126.025,4.075,600
126.0333333,4.075,600
126.0416667,4.075,600
126.05,4.075,600
126.0583333,4.075,600
126.0666667,4.075,600
126.075,4.075,600
126.0833333,4.075,600
126.0916667,4.075,600
126.1,4.075,600
126.1083333,4.075,600
126.1166667,4.075,600
126.125,4.075,600
126.1333333,4.075,600
126.1416667,4.075,600
126.15,4.075,600
126.1583333,4.075,2147483647
125,4.066666667,2147483647
125.0083333,4.066666667,600
125.0166667,4.066666667,600
125.025,4.066666667,600
125.0333333,4.066666667,600
125.0416667,4.066666667,600
125.05,4.066666667,600
125.0583333,4.066666667,600
125.0666667,4.066666667,600
125.075,4.066666667,600
125.0833333,4.066666667,600
125.0916667,4.066666667,600
125.1,4.066666667,600
125.1083333,4.066666667,600
125.1166667,4.066666667,600
125.125,4.066666667,600
125.1333333,4.066666667,600
125.1416667,4.066666667,600
125.15,4.066666667,600
125.1583333,4.066666667,600
125.1666667,4.066666667,600
125.175,4.066666667,600
125.1833333,4.066666667,600
125.1916667,4.066666667,600
125.2,4.066666667,600
125.2083333,4.066666667,600
125.2166667,4.066666667,600
125.225,4.066666667,600
125.2333333,4.066666667,600
125.2416667,4.066666667,600
125.25,4.066666667,600
125.2583333,4.066666667,600
125.2666667,4.066666667,600
125.275,4.066666667,600
125.2833333,4.066666667,600
125.2916667,4.066666667,600
125.3,4.066666667,600
125.3083333,4.066666667,600
125.3166667,4.066666667,600
125.325,4.066666667,600
125.3333333,4.066666667,600
125.3416667,4.066666667,600
125.35,4.066666667,600
125.3583333,4.066666667,600
125.3666667,4.066666667,600
125.375,4.066666667,600
125.3833333,4.066666667,600
125.3916667,4.066666667,600
125.4,4.066666667,600
125.4083333,4.066666667,600
125.4166667,4.066666667,600
125.425,4.066666667,600
125.4333333,4.066666667,600
125.4416667,4.066666667,600
125.45,4.066666667,600
125.4583333,4.066666667,600
125.4666667,4.066666667,600
125.475,4.066666667,600
125.4833333,4.066666667,600
125.4916667,4.066666667,600
125.5,4.066666667,600
125.5083333,4.066666667,600
125.5166667,4.066666667,600
125.525,4.066666667,600
125.5333333,4.066666667,600
125.5416667,4.066666667,600
125.55,4.066666667,600
125.5583333,4.066666667,600
125.5666667,4.066666667,600
125.575,4.066666667,600
125.5833333,4.066666667,600
125.5916667,4.066666667,600
125.6,4.066666667,600
125.6083333,4.066666667,600
125.6166667,4.066666667,600
125.625,4.066666667,600
125.6333333,4.066666667,600
125.6416667,4.066666667,600
125.65,4.066666667,600
125.6583333,4.066666667,600
125.6666667,4.066666667,600
125.675,4.066666667,600
125.6833333,4.066666667,600
125.6916667,4.066666667,600
125.7,4.066666667,600
125.7083333,4.066666667,600
125.7166667,4.066666667,600
125.725,4.066666667,600
125.7333333,4.066666667,600
125.7416667,4.066666667,600
125.75,4.066666667,600
125.7583333,4.066666667,600
125.7666667,4.066666667,600
125.775,4.066666667,600
125.7833333,4.066666667,600
125.7916667,4.066666667,600
125.8,4.066666667,600
125.8083333,4.066666667,600
125.8166667,4.066666667,600
125.825,4.066666667,600
125.8333333,4.066666667,600
125.8416667,4.066666667,600
125.85,4.066666667,600
125.8583333,4.066666667,600
125.8666667,4.066666667,600
125.875,4.066666667,600
125.8833333,4.066666667,600
125.8916667,4.066666667,600
125.9,4.066666667,600
125.9083333,4.066666667,600
125.9166667,4.066666667,600
125.925,4.066666667,600
125.9333333,4.066666667,600
125.9416667,4.066666667,600
125.95,4.066666667,600
125.9583333,4.066666667,600
125.9666667,4.066666667,600
125.975,4.066666667,600
125.9833333,4.066666667,600
125.9916667,4.066666667,600
126,4.066666667,600
126.0083333,4.066666667,600
126.0166667,4.066666667,600
126.025,4.066666667,600
126.0333333,4.066666667,600
126.0416667,4.066666667,600
126.05,4.066666667,600
126.0583333,4.066666667,600
126.0666667,4.066666667,600
126.075,4.066666667,600
126.0833333,4.066666667,600
126.0916667,4.066666667,600
126.1,4.066666667,600
126.1083333,4.066666667,600
126.1166667,4.066666667,600
126.125,4.066666667,600
126.1333333,4.066666667,600
126.1416667,4.066666667,600
126.15,4.066666667,600
126.1583333,4.066666667,2147483647
125,4.058333333,2147483647
125.0083333,4.058333333,600
125.0166667,4.058333333,600
125.025,4.058333333,600
125.0333333,4.058333333,600
125.0416667,4.058333333,600
125.05,4.058333333,600
125.0583333,4.058333333,600
125.0666667,4.058333333,600
125.075,4.058333333,600
125.0833333,4.058333333,600
125.0916667,4.058333333,600
125.1,4.058333333,600
125.1083333,4.058333333,600
125.1166667,4.058333333,600
125.125,4.058333333,600
125.1333333,4.058333333,600
125.1416667,4.058333333,600
125.15,4.058333333,600
125.1583333,4.058333333,600
125.1666667,4.058333333,600
125.175,4.058333333,600
125.1833333,4.058333333,600
125.1916667,4.058333333,600
125.2,4.058333333,600
125.2083333,4.058333333,600
125.2166667,4.058333333,600
125.225,4.058333333,600
125.2333333,4.058333333,600
125.2416667,4.058333333,600
125.25,4.058333333,600
125.2583333,4.058333333,600
125.2666667,4.058333333,600
125.275,4.058333333,600
125.2833333,4.058333333,600
125.2916667,4.058333333,600
125.3,4.058333333,600
125.3083333,4.058333333,600
125.3166667,4.058333333,600
125.325,4.058333333,600
125.3333333,4.058333333,600
125.3416667,4.058333333,600
125.35,4.058333333,600
125.3583333,4.058333333,600
125.3666667,4.058333333,600
125.375,4.058333333,600
125.3833333,4.058333333,600
125.3916667,4.058333333,600
125.4,4.058333333,600
125.4083333,4.058333333,600
125.4166667,4.058333333,600
125.425,4.058333333,600
125.4333333,4.058333333,600
125.4416667,4.058333333,600
125.45,4.058333333,600
125.4583333,4.058333333,600
125.4666667,4.058333333,600
125.475,4.058333333,600
125.4833333,4.058333333,600
125.4916667,4.058333333,600
125.5,4.058333333,600
125.5083333,4.058333333,600
125.5166667,4.058333333,600
125.525,4.058333333,600
125.5333333,4.058333333,600
125.5416667,4.058333333,600
125.55,4.058333333,600
125.5583333,4.058333333,600
125.5666667,4.058333333,600
125.575,4.058333333,600
125.5833333,4.058333333,600
125.5916667,4.058333333,600
125.6,4.058333333,600
125.6083333,4.058333333,600
125.6166667,4.058333333,600
125.625,4.058333333,600
125.6333333,4.058333333,600
125.6416667,4.058333333,600
125.65,4.058333333,600
125.6583333,4.058333333,600
125.6666667,4.058333333,600
125.675,4.058333333,600
125.6833333,4.058333333,600
125.6916667,4.058333333,600
125.7,4.058333333,600
125.7083333,4.058333333,600
125.7166667,4.058333333,600
125.725,4.058333333,600
125.7333333,4.058333333,600
125.7416667,4.058333333,600
125.75,4.058333333,600
125.7583333,4.058333333,600
125.7666667,4.058333333,600
125.775,4.058333333,600
125.7833333,4.058333333,600
125.7916667,4.058333333,600
125.8,4.058333333,600
125.8083333,4.058333333,600
125.8166667,4.058333333,600
125.825,4.058333333,600
125.8333333,4.058333333,600
125.8416667,4.058333333,600
125.85,4.058333333,600
125.8583333,4.058333333,600
125.8666667,4.058333333,600
125.875,4.058333333,600
125.8833333,4.058333333,600
125.8916667,4.058333333,600
125.9,4.058333333,600
125.9083333,4.058333333,600
125.9166667,4.058333333,600
125.925,4.058333333,600
125.9333333,4.058333333,600
125.9416667,4.058333333,600
125.95,4.058333333,600
125.9583333,4.058333333,600
125.9666667,4.058333333,600
125.975,4.058333333,600
125.9833333,4.058333333,600
125.9916667,4.058333333,600
126,4.058333333,600
126.0083333,4.058333333,600
126.0166667,4.058333333,600
126.025,4.058333333,600
126.0333333,4.058333333,600
126.0416667,4.058333333,600
126.05,4.058333333,600
126.0583333,4.058333333,600
126.0666667,4.058333333,600
126.075,4.058333333,600
126.0833333,4.058333333,600
126.0916667,4.058333333,600
126.1,4.058333333,600
126.1083333,4.058333333,600
126.1166667,4.058333333,600
126.125,4.058333333,600
126.1333333,4.058333333,600
126.1416667,4.058333333,600
126.15,4.058333333,600
126.1583333,4.058333333,2147483647
125,4.05,2147483647
125.0083333,4.05,600
125.0166667,4.05,600
125.025,4.05,600
125.0333333,4.05,600
125.0416667,4.05,600
125.05,4.05,600
125.0583333,4.05,600
125.0666667,4.05,600
125.075,4.05,600
125.0833333,4.05,600
125.0916667,4.05,600
125.1,4.05,600
125.1083333,4.05,600
125.1166667,4.05,600
125.125,4.05,600
125.1333333,4.05,600
125.1416667,4.05,600
125.15,4.05,600
125.1583333,4.05,600
125.1666667,4.05,600
125.175,4.05,600
125.1833333,4.05,600
125.1916667,4.05,600
125.2,4.05,600
125.2083333,4.05,600
125.2166667,4.05,600
125.225,4.05,600
125.2333333,4.05,600
125.2416667,4.05,600
125.25,4.05,600
125.2583333,4.05,600
125.2666667,4.05,600
125.275,4.05,600
125.2833333,4.05,600
125.2916667,4.05,600
125.3,4.05,600
125.3083333,4.05,600
125.3166667,4.05,600
125.325,4.05,600
125.3333333,4.05,600
125.3416667,4.05,600
125.35,4.05,600
125.3583333,4.05,600
125.3666667,4.05,600
125.375,4.05,600
125.3833333,4.05,600
125.3916667,4.05,600
125.4,4.05,600
125.4083333,4.05,600
125.4166667,4.05,600
125.425,4.05,600
125.4333333,4.05,600
125.4416667,4.05,600
125.45,4.05,600
125.4583333,4.05,600
125.4666667,4.05,600
125.475,4.05,600
125.4833333,4.05,600
125.4916667,4.05,600
125.5,4.05,600
125.5083333,4.05,600
125.5166667,4.05,600
125.525,4.05,600
125.5333333,4.05,600
125.5416667,4.05,600
125.55,4.05,600
125.5583333,4.05,600
125.5666667,4.05,600
125.575,4.05,600
125.5833333,4.05,600
125.5916667,4.05,600
125.6,4.05,600
125.6083333,4.05,600
125.6166667,4.05,600
125.625,4.05,600
125.6333333,4.05,600
125.6416667,4.05,600
125.65,4.05,600
125.6583333,4.05,600
125.6666667,4.05,600
125.675,4.05,600
125.6833333,4.05,600
125.6916667,4.05,600
125.7,4.05,600
125.7083333,4.05,600
125.7166667,4.05,600
125.725,4.05,600
125.7333333,4.05,600
125.7416667,4.05,600
125.75,4.05,600
125.7583333,4.05,600
125.7666667,4.05,600
125.775,4.05,600
125.7833333,4.05,600
125.7916667,4.05,600
125.8,4.05,600
125.8083333,4.05,600
125.8166667,4.05,600
125.825,4.05,600
125.8333333,4.05,600
125.8416667,4.05,600
125.85,4.05,600
125.8583333,4.05,600
125.8666667,4.05,600
125.875,4.05,600
125.8833333,4.05,600
125.8916667,4.05,600
125.9,4.05,600
125.9083333,4.05,600
125.9166667,4.05,600
125.925,4.05,600
125.9333333,4.05,600
125.9416667,4.05,600
125.95,4.05,600
125.9583333,4.05,600
125.9666667,4.05,600
125.975,4.05,600
125.9833333,4.05,600
125.9916667,4.05,600
126,4.05,600
126.0083333,4.05,600
126.0166667,4.05,600
126.025,4.05,600
126.0333333,4.05,600
126.0416667,4.05,600
126.05,4.05,600
126.0583333,4.05,600
126.0666667,4.05,600
126.075,4.05,600
126.0833333,4.05,600
126.0916667,4.05,600
126.1,4.05,600
126.1083333,4.05,600
126.1166667,4.05,600
126.125,4.05,600
126.1333333,4.05,600
126.1416667,4.05,600
126.15,4.05,600
126.1583333,4.05,2147483647
125,4.041666667,2147483647
125.0083333,4.041666667,600
125.0166667,4.041666667,600
125.025,4.041666667,600
125.0333333,4.041666667,600
125.0416667,4.041666667,600
125.05,4.041666667,600
125.0583333,4.041666667,600
125.0666667,4.041666667,600
125.075,4.041666667,600
125.0833333,4.041666667,600
125.0916667,4.041666667,600
125.1,4.041666667,600
125.1083333,4.041666667,600
125.1166667,4.041666667,600
125.125,4.041666667,600
125.1333333,4.041666667,600
125.1416667,4.041666667,600
125.15,4.041666667,600
125.1583333,4.041666667,600
125.1666667,4.041666667,600
125.175,4.041666667,600
125.1833333,4.041666667,600
125.1916667,4.041666667,600
125.2,4.041666667,600
125.2083333,4.041666667,600
125.2166667,4.041666667,600
125.225,4.041666667,600
125.2333333,4.041666667,600
125.2416667,4.041666667,600
125.25,4.041666667,600
125.2583333,4.041666667,600
125.2666667,4.041666667,600
125.275,4.041666667,600
125.2833333,4.041666667,600
125.2916667,4.041666667,600
125.3,4.041666667,600
125.3083333,4.041666667,600
125.3166667,4.041666667,600
125.325,4.041666667,600
125.3333333,4.041666667,600
125.3416667,4.041666667,600
125.35,4.041666667,600
125.3583333,4.041666667,600
125.3666667,4.041666667,600
125.375,4.041666667,600
125.3833333,4.041666667,600
125.3916667,4.041666667,600
125.4,4.041666667,600
125.4083333,4.041666667,600
125.4166667,4.041666667,600
125.425,4.041666667,600
125.4333333,4.041666667,600
125.4416667,4.041666667,600
125.45,4.041666667,600
125.4583333,4.041666667,600
125.4666667,4.041666667,600
125.475,4.041666667,600
125.4833333,4.041666667,600
125.4916667,4.041666667,600
125.5,4.041666667,600
125.5083333,4.041666667,600
125.5166667,4.041666667,600
125.525,4.041666667,600
125.5333333,4.041666667,600
125.5416667,4.041666667,600
125.55,4.041666667,600
125.5583333,4.041666667,600
125.5666667,4.041666667,600
125.575,4.041666667,600
125.5833333,4.041666667,600
125.5916667,4.041666667,600
125.6,4.041666667,600
125.6083333,4.041666667,600
125.6166667,4.041666667,600
125.625,4.041666667,600
125.6333333,4.041666667,600
125.6416667,4.041666667,600
125.65,4.041666667,600
125.6583333,4.041666667,600
125.6666667,4.041666667,600
125.675,4.041666667,600
125.6833333,4.041666667,600
125.6916667,4.041666667,600
125.7,4.041666667,600
125.7083333,4.041666667,600
125.7166667,4.041666667,600
125.725,4.041666667,600
125.7333333,4.041666667,600
125.7416667,4.041666667,600
125.75,4.041666667,600
125.7583333,4.041666667,600
125.7666667,4.041666667,600
125.775,4.041666667,600
125.7833333,4.041666667,600
125.7916667,4.041666667,600
125.8,4.041666667,600
125.8083333,4.041666667,600
125.8166667,4.041666667,600
125.825,4.041666667,600
125.8333333,4.041666667,600
125.8416667,4.041666667,600
125.85,4.041666667,600
125.8583333,4.041666667,600
125.8666667,4.041666667,600
125.875,4.041666667,600
125.8833333,4.041666667,600
125.8916667,4.041666667,600
125.9,4.041666667,600
125.9083333,4.041666667,600
125.9166667,4.041666667,600
125.925,4.041666667,600
125.9333333,4.041666667,600
125.9416667,4.041666667,600
125.95,4.041666667,600
125.9583333,4.041666667,600
125.9666667,4.041666667,600
125.975,4.041666667,600
125.9833333,4.041666667,600
125.9916667,4.041666667,600
126,4.041666667,600
126.0083333,4.041666667,600
126.0166667,4.041666667,600
126.025,4.041666667,600
126.0333333,4.041666667,600
126.0416667,4.041666667,600
126.05,4.041666667,600
126.0583333,4.041666667,600
126.0666667,4.041666667,600
126.075,4.041666667,600
126.0833333,4.041666667,600
126.0916667,4.041666667,600
126.1,4.041666667,600
126.1083333,4.041666667,600
126.1166667,4.041666667,600
126.125,4.041666667,600
126.1333333,4.041666667,600
126.1416667,4.041666667,600
126.15,4.041666667,600
126.1583333,4.041666667,2147483647
125,4.033333333,2147483647
125.0083333,4.033333333,600
125.0166667,4.033333333,600
125.025,4.033333333,600
125.0333333,4.033333333,600
125.0416667,4.033333333,600
125.05,4.033333333,600
125.0583333,4.033333333,600
125.0666667,4.033333333,600
125.075,4.033333333,600
125.0833333,4.033333333,600
125.0916667,4.033333333,600
125.1,4.033333333,600
125.1083333,4.033333333,600
125.1166667,4.033333333,600
125.125,4.033333333,600
125.1333333,4.033333333,600
125.1416667,4.033333333,600
125.15,4.033333333,600
125.1583333,4.033333333,600
125.1666667,4.033333333,600
125.175,4.033333333,600
125.1833333,4.033333333,600
125.1916667,4.033333333,600
125.2,4.033333333,600
125.2083333,4.033333333,600
125.2166667,4.033333333,600
125.225,4.033333333,600
125.2333333,4.033333333,600
125.2416667,4.033333333,600
125.25,4.033333333,600
125.2583333,4.033333333,600
125.2666667,4.033333333,600
125.275,4.033333333,600
125.2833333,4.033333333,600
125.2916667,4.033333333,600
125.3,4.033333333,600
125.3083333,4.033333333,600
125.3166667,4.033333333,600
125.325,4.033333333,600
125.3333333,4.033333333,600
125.3416667,4.033333333,600
125.35,4.033333333,600
125.3583333,4.033333333,600
125.3666667,4.033333333,600
125.375,4.033333333,600
125.3833333,4.033333333,600
125.3916667,4.033333333,600
125.4,4.033333333,600
125.4083333,4.033333333,600
125.4166667,4.033333333,600
125.425,4.033333333,600
125.4333333,4.033333333,600
125.4416667,4.033333333,600
125.45,4.033333333,600
125.4583333,4.033333333,600
125.4666667,4.033333333,600
125.475,4.033333333,600
125.4833333,4.033333333,600
125.4916667,4.033333333,600
125.5,4.033333333,600
125.5083333,4.033333333,600
125.5166667,4.033333333,600
125.525,4.033333333,600
125.5333333,4.033333333,600
125.5416667,4.033333333,600
125.55,4.033333333,600
125.5583333,4.033333333,600
125.5666667,4.033333333,600
125.575,4.033333333,600
125.5833333,4.033333333,600
125.5916667,4.033333333,600
125.6,4.033333333,600
125.6083333,4.033333333,600
125.6166667,4.033333333,600
125.625,4.033333333,600
125.6333333,4.033333333,600
125.6416667,4.033333333,600
125.65,4.033333333,600
125.6583333,4.033333333,600
125.6666667,4.033333333,600
125.675,4.033333333,600
125.6833333,4.033333333,600
125.6916667,4.033333333,600
125.7,4.033333333,600
125.7083333,4.033333333,600
125.7166667,4.033333333,600
125.725,4.033333333,600
125.7333333,4.033333333,600
125.7416667,4.033333333,600
125.75,4.033333333,600
125.7583333,4.033333333,600
125.7666667,4.033333333,600
125.775,4.033333333,600
125.7833333,4.033333333,600
125.7916667,4.033333333,600
125.8,4.033333333,600
125.8083333,4.033333333,600
125.8166667,4.033333333,600
125.825,4.033333333,600
125.8333333,4.033333333,600
125.8416667,4.033333333,600
125.85,4.033333333,600
125.8583333,4.033333333,600
125.8666667,4.033333333,600
125.875,4.033333333,600
125.8833333,4.033333333,600
125.8916667,4.033333333,600
125.9,4.033333333,600
125.9083333,4.033333333,600
125.9166667,4.033333333,600
